sex,kanji,hiragana,birth_year
female,香里,かほり,1970
female,香,かおり,
female,麻菜,まな,1992
female,亜州香,あすか,1973
female,孝寿,こうじゅ,1941
female,弥央,みお,1978
female,春奈,はるな,1989
female,まきせ,まきせ,1993
female,美紀,みき,1975
female,亜紀子,あきこ,1969
female,奈美子,なみこ,1902
male,璃徳,りとく,1875
female,亜弓,あみ,1983
male,市十郎,いちじゅうろう,
male,五郎,あらごろう,
female,久美子,くみこ,1964
female,美菜子,みなこ,
female,まち子,まちこ,1968
female,久美子,くみこ,1963
female,美帆,みほ,
female,小浪,こなみ,1992
female,優,ゆう,1995
female,千和,ちわ,1981
female,佑圭,ゆか,1986
female,ゆき子,ゆきこ,
female,亜紀子,あきこ,
female,千恵子,ちえこ,
female,絵理,えり,
female,美咲,みさき,1980
female,明音,あかね,
female,楓子,ふうこ,1984
female,悠里,ゆうり,
female,理恵,りえ,1990
female,綾乃,あやの,1994
female,郁希,ゆうき,
female,岳子,たかこ,1960
female,美弥,みや,1961
female,真理子,まりこ,1949
female,ゆたか,ゆたか,
female,篤子,あつこ,
female,花,さくら,2004
female,夏美,なつみ,
female,美沙乃,みさの,
female,恋,れん,
female,恵理歌,えりか,
female,ほのか,ほのか,1999
female,久瑠実,くるみ,
female,亜希,あき,1995
male,綺堂,きどう,1872
male,亮太,りょうた,1997
male,壮一,そういち,1900
male,和久,かずひさ,1945
male,竹虎,たけとら,1888
male,しげる,しげる,1949
female,知子,ともこ,1960
male,唯斗,ゆいと,1998
male,凱斗,かいと,1998
male,旬,しゅん,1982
male,行雄,ゆきお,1858
male,季之,としゆき,1930
female,真由美,まゆみ,1968
male,敬和,けいわ,1927
male,千洋,ちひろ,1947
male,章,あきら,1886
male,利得,としえ,1889
female,ルイ子,るいこ,1959
male,友之,ともゆき,1974
male,としのり,としのり,1965
male,安則,やすのり,1947
male,不衣,ふい,1885
male,蕪子,ぶし,1888
male,教久,のりひさ,1919
male,慶一,けいいち,1932
male,幹治,もとはる,1940
male,光康,みつやす,1964
male,康夫,やすお,1939
male,三千麿,みちまろ,1897
male,竜二,りゅうじ,1958
male,直樹,なおき,1962
male,誠彦,まさひこ,1960
female,泰子,やすこ,
male,厚,あつし,1954
male,正太郎,しょうたろう,1910
male,収,おさむ,1897
male,正勝,まさかつ,1945
male,修司,しゅうじ,1948
male,愛彦,よしひこ,1925
male,恒忠,つねただ,1859
male,義章,よしあき,1918
male,秀麿,ひでまろ,1852
male,維人,これひと,1935
male,将葉,しょうよう,1959
male,幸蔵,こうぞう,1904
male,貢,みつぐ,1927
female,幸江,ゆきえ,1924
female,邦枝,くにえだ,1916
male,呻也,しんや,1965
male,卓,たく,1970
male,義三,ぎぞう,1866
male,悠聖,ゆうせい,1995
male,琥恩,くおん,2010
female,伊織,いおり,1994
female,志満,しま,
female,みち子,みちこ,1940
female,智美,さとみ,
female,女碧,みどり,
female,乃碧,のあ,
female,女綾,あや,
female,るな,るな,
female,春乃,はるの,
female,望,のぞみ,
female,真,まこと,
female,恭子,きょうこ,1981
male,隆則,たかのり,1962
male,悠紀,ゆうき,1982
male,巳一郎,みいちろう,1917
male,青延,はるのぶ,1954
male,礼助,れいすけ,1874
male,一平,いっぺい,1952
male,龍二,りゅうじ,1963
male,政典,まさのり,1969
male,銓吉郎,せんきちろう,1872
male,修,おさむ,1940
male,胖,ゆたか,1911
male,晋,しん,1959
male,直士,なおし,1873
male,健,けん,
male,壮一,そういち,1930
male,十四郎,じゅうしろう,1864
male,まこと,まこと,
male,義尚,よしなお,1963
male,勧,すすむ,1943
male,頼永,よりなが,1855
male,領樹,りょうじゅ,1931
male,美秋,びしゅう,1934
male,東助,とうすけ,1879
male,鯛一,ちょういち,1888
male,眞佐己,まさみ,1946
male,善久,よしひさ,1911
male,太一郎,たいちろう,1946
female,歌恋,かれん,2008
male,徹志,てつし,1937
male,やすし,やすし,1945
male,哲朗,てつろう,
male,惇平,じゅんぺい,1991
male,一夫,かずお,1926
male,順二,じゅんじ,1904
male,木,なみき,1926
male,誠規,せいき,1959
male,純一郎,じゅんいちろう,1851
male,尚壮,なおつよ,1934
male,剛,たけし,1968
male,定吉,さだきち,1890
male,千太郎,せんたろう,1877
male,市次郎,いちじろう,1860
male,直樹,なおき,1951
male,充,たかし,1948
male,成行,しげゆき,1944
male,満義,みつよし,1936
male,内宏,ひろし,1916
male,嗣郎,しろう,1946
male,卓爾,たくじ,1893
male,真弘,まさひろ,1985
male,一巳,かずみ,1881
male,健志,たけし,1999
female,悠香子,ゆかこ,
female,律子,りつこ,1972
male,優成,ゆうり,
female,くるる,くるる,
female,玲奈,れいな,1999
female,ジュン,じゅん,1953
female,曜子,ようこ,1921
male,孝保,たかやす,1964
male,俊哉,としや,1961
male,信太郎,しんたろう,1875
male,久允,きゅういん,1888
female,真美,まみ,1982
female,るり,るり,1980
female,笑,えみ,1969
female,舞美,まいみ,1986
female,玲菜,れいな,1981
female,夏希,なつき,1986
female,美音,みお,1985
male,茂樹,しげき,1971
male,廣,こう,1967
female,麗子,れいこ,1977
female,朱実,あけみ,1971
female,涼子,りょうこ,1973
female,のん,のん,1977
female,マキ,まき,1978
female,ユリ,ゆり,
male,隼人,はやと,1976
male,健人,けんと,1984
female,ゆきこ,ゆきこ,1988
female,さくら,さくら,1981
female,流香,るか,1989
female,みく,みく,1991
female,もも香,ももか,
female,風緒,かお,1982
female,紋奈,もな,1986
female,ゆみか,ゆみか,1975
female,りん,りん,1984
female,圭,けい,1986
female,くるみ,くるみ,1979
female,杏里,あんり,1985
male,祐多,ゆうた,1967
male,弘明,ひろあき,1956
female,ゆらん,ゆらん,1987
female,杏菜,あんな,1982
female,さとみ,さとみ,1988
female,まりえ,まりえ,1977
female,ミント,みんと,1988
female,ありす,ありす,
male,俊,しゅん,1955
male,秀俊,ひでとし,1971
male,貴匡,たかまさ,1977
male,亮,りょう,1949
female,七瀬,ななせ,1977
female,まゆ,まゆ,2004
female,りん,りん,2002
female,りん,りん,
female,みらん,みらん,1999
female,広香,ひろか,1984
female,りおな,りおな,1995
female,佳奈,かな,1994
female,みらい,みらい,1994
female,絢音,あやね,1993
female,みう,みう,1989
female,エミリ,えみり,1994
female,ことの,ことの,1995
female,心春,こはる,1993
female,まりか,まりか,1976
female,なつ,なつ,1989
female,りおな,りおな,1987
female,真央,なつ,1987
female,香音色,ねいろ,1988
female,茶織,ちゃお,1988
female,千里,ちさと,1988
female,れいな,れいな,1977
female,のぞみ,のぞみ,2000
female,ひな,ひな,1999
female,こう,こう,1991
female,広純,じゅん,2000
female,理加,りか,1991
female,みさき,みさき,1992
female,若菜,わかな,1993
male,貞雄,さだお,1861
female,すわん,すわん,1999
male,拳太郎,けんたろう,1999
female,すず,すず,
male,蒼汰,そうた,1993
female,寿美礼,すみれ,1978
male,秀,しゅう,1991
male,将暉,まさき,1993
female,美鈴,みすず,1970
male,隼也,しゅんや,1990
female,さくら,さくら,1983
male,俊介,しゅんすけ,1949
female,奈未,なみ,1983
male,康史,こうじ,1988
female,りほ,りほ,2001
female,リサ,りさ,1998
female,愛七,あいな,1992
female,りこ,りこ,
female,咲花,はな,
female,真希,まき,1988
female,ナオ,なお,1997
female,希,のぞみ,1993
female,桐子,とうこ,1981
female,直美,なおみ,1973
female,麗美,れみ,1976
female,えり,えり,1975
female,美玲,みれい,1981
female,つみき,つみき,1983
male,大,まさる,1978
male,海老蔵,えびぞう,
male,義隆,よしたか,1955
male,直也,なおや,1948
female,紅美,くみ,1976
male,淳,あつし,1987
male,竜一朗,りゅういちろう,1976
male,圭市,けいいち,1968
male,敏也,としや,1963
male,裕樹,ひろき,1983
male,一輝,かずき,1973
male,興一朗,こういちろう,1979
female,藍里,あいり,1984
female,なおみ,なおみ,
male,左團次,さだんじ,
male,男女蔵,おめぞう,
male,猿之助,えんのすけ,
male,壽海,じゅかい,
male,筵女,えんじょ,1868
male,男寅,おとら,
male,新之助,しんのすけ,
male,麗蔵,こまぞう,
male,銀之助,ぎんのすけ,
male,小團次,こだんじ,
male,笑也,えみや,
male,松蔦,しょうちょう,
male,権十郎,ごんじゅうろう,
male,新蔵,しんぞう,
male,武,たけし,1936
male,龜治郎,かめじろう,
male,春猿,しゅんえん,
male,九蔵,くぞう,
male,亀蔵,かめぞう,
male,三升,さんしょう,1880
male,莚蔵,えんぞう,
male,まさき,まさき,1965
male,穣,ゆたか,1965
male,染五郎,そめごろう,
male,隆志,たかし,1961
male,誠,まこと,1975
female,ひなの,ひなの,2004
male,心央,みお,2003
female,怜奈,れな,
male,幸平,こうへい,2000
male,暢樹,まさき,1996
male,俊介,しゅんすけ,1994
male,勝大,かつひろ,1992
female,麻未,あさみ,1986
female,美也,みや,1947
male,靖久,やすひさ,1986
female,あい,あい,1948
male,真一,しんいち,1954
male,治貴,はるき,1961
male,弘太郎,こうたろう,1964
male,弘規,こうき,1949
male,光臣,みつおみ,1982
male,高之,たかゆき,1956
male,義朗,よしろう,1929
male,稲次郎,いねじろう,1898
male,欣平,きんぺい,1931
male,良彦,よしひこ,1965
male,広樹,こうき,1979
male,進,すすむ,1972
male,栄介,えいすけ,
male,裕心,ゆうじん,1974
male,澄純,じゅん,
male,要二,ようじ,
male,徹,とおる,
male,ケン,けん,
male,井豊,ゆたか,1970
male,勇人,はやと,
male,青虎,せいこ,
male,優太,ゆうた,1994
male,柾之,まさゆき,1992
male,考,たかし,
male,耕平,こうへい,1989
male,崇,たかし,1979
male,宗三郎,そうざぶろう,
male,冬也,とうや,1970
male,勇輝,ゆうき,
male,刃,やいば,
male,人,かいと,
male,涼太,りょうた,1983
male,一太郎,いちたろう,
male,鉄雄,てつお,1930
male,良介,りょうすけ,
male,恭平,きょうへい,
male,太一,たいち,1996
male,陽貴,はるき,
male,准平,じゅんぺい,
male,健太朗,けんたろう,
male,啓斗,ひろと,
male,佑,ゆう,
male,友陽,ゆうひ,
male,夕,ゆう,
male,正寛,まさひろ,1980
male,和良,かずよし,
male,慶一郎,けいいちろう,1979
male,洋平,ようへい,1991
male,樹,いつき,
male,博貴,ひろき,
male,崇,そう,
male,歩,あゆむ,1983
male,拓見,たくみ,1980
male,遼太,りょうた,1985
male,龍一,りゅういち,
male,強,つよし,1977
male,健治,けんじ,1984
male,壽美蔵,すみぞう,
male,笑野,えみの,1979
male,眼玉,がんぎょく,
male,笑猿,しょうえん,
male,笑三郎,えみさぶろう,
male,猿蔵,さるぞう,
male,小米,こよね,
male,喜猿,きえん,
male,新升,しんしょう,
male,鬼丸,きがん,
male,齊入,さいにゅう,
male,寿猿,じゅえん,
male,莚升,えんしょう,
male,猿翁,えんおう,
male,猿三郎,えんざぶろう,
male,莚若,えんじゃく,
male,蝙蝠,こうもり,
male,左升,さしょう,
male,新車,しんしゃ,
male,小太夫,こだゆう,
male,小文治,こぶんじ,1893
male,立樹,りつき,2004
male,遥斗,はると,2011
male,幸蔵,こうぞう,2012
male,琉功,りく,2011
male,大貴,たいき,2013
male,龍之介,りゅうのすけ,2002
male,翔平,しょうへい,1986
male,俊輔,しゅんすけ,1986
male,璃生,りお,2001
male,凱斗,かいと,2000
female,夏子,なつこ,1961
male,誠,まこと,1957
male,智久,ともひさ,
female,久美子,くみこ,1956
female,ゆき,みゆき,1952
female,紗貴,さき,1982
female,佑三子,ゆみこ,1946
female,美芳,びほう,
male,冠,かん,1993
female,恵津子,えつこ,1961
female,未知,みち,1985
female,昌子,まさこ,1946
female,小百合,さゆり,1971
female,ルミ,るみ,1952
female,友加里,ゆかり,
male,翔平,しょうへい,1994
male,建厚,けんこう,1999
male,涼太,りょうた,1997
male,如恵留,のえる,1994
male,翼,つばさ,2001
male,高人,たかひと,1983
male,英博,ひでひろ,1971
male,飛影,ひえい,1995
male,逸夫,いつお,1943
male,七豊,ななと,2004
male,優斗,ゆうと,1997
male,友羽,ゆう,2001
male,翔平,しょうへい,1997
male,遼,りょう,1998
male,清,きよし,1873
male,魯文,ろぶん,1829
male,利昭,としあき,1936
male,勝傳,でん,1901
male,淳,じゅん,1935
male,誠一,せいいち,1950
male,匡由,まさよし,1946
male,慧,さとし,1938
male,晃司,こうじ,1950
male,元彰,もとあき,1949
male,泰三,たいぞう,1914
male,六鼓,ろっこ,1880
male,雅臣,まさおみ,1943
male,華山,かざん,1870
male,清明,きよあき,1962
male,基智三,きちぞう,1906
male,康生,やすお,1965
male,克,かつ,
male,二郎,じろう,1941
male,寛,かん,1888
male,英利,ひでとし,1950
male,成格,しげただ,1944
male,洌,きよし,1890
male,隆之,たかゆき,1960
male,禧八郎,きはちろう,1901
male,愛二,あいじ,1937
male,正任,まさとう,1941
male,伊量,ただかず,1953
male,清四郎,せいしろう,1861
male,勇作,ゆうさく,1944
male,森,もり,1966
female,ありさ,ありさ,1987
male,純之助,じゅんのすけ,1920
male,太郎,たろう,1938
male,高鋭,たかとし,1900
male,孝,たかし,1932
male,久,ひさし,1932
female,紫之,しの,1975
female,さくら,さくら,1975
female,由衣,ゆい,1979
female,準,じゅん,1984
female,ロア,ろあ,1988
female,さら,さら,1986
female,ゆうき,ゆうき,1971
female,杏里,あんり,1986
female,ひなた,ひなた,1988
female,あゆむ,あゆむ,1986
female,あゆみ,あゆみ,1975
female,ラム,ラム,1992
female,凌子,りょうこ,
female,奈涼,りょう,1985
female,るな,るな,1984
female,マリア,まりあ,1988
female,一花,いちか,1991
female,マリア,まりあ,1978
male,蓮司,れんじ,1941
female,涼子,りょうこ,1977
female,七海,なみ,1984
female,遥,はるか,1984
female,りか,りか,1986
female,ゆりあ,ゆりあ,1985
female,聖良,せいら,1988
female,桃,もも,1982
female,恋,れん,1975
female,みか,みか,1988
female,なつき,なつき,1979
female,梨沙,りさ,1988
male,漣,れん,1951
male,稔侍,ねんじ,1941
male,創路,いつじ,1963
male,大倉,おおくら,1951
male,談志,だんし,1936
male,均,ひとし,1925
male,剛志,たかし,1955
male,團十郎,だんじゅうろう,
male,武男,たけお,1942
male,健,けん,1945
male,涼成,りょうせい,1951
male,譲治,じょうじ,
male,段四郎,だんしろう,
male,團蔵,だんぞう,
male,馬二,きばじ,1950
male,六宏,ろっこう,1930
male,繁,しげる,1954
male,康雄,やすお,1951
male,農,みのり,1942
male,嘉葎雄,かつお,1938
male,竜也,たつや,1948
male,和宏,ひろし,1932
male,利明,としあき,1936
male,雷蔵,らいぞう,
male,友右衛門,ともえもん,
male,門之助,もんのすけ,
male,半四郎,はんしろう,
male,橋蔵,はしぞう,
male,羽左衛門,うざえもん,
male,克利,かつとし,1940
male,家橘,かきつ,
male,中車,ちゅうしゃ,
male,百十郎,ひゃくじゅろう,1882
male,廣松,ひろまつ,
male,箱登羅,はことら,
male,八百蔵,やおぞう,
male,竹之丞,たけのじょう,
male,松尾,まつお,
male,粂三郎,くめさぶろう,
male,團之助,だんのすけ,
male,廣右衛門,ひろえもん,
male,廣次,ひろじ,
male,子團次,ねだんじ,
male,利光,としみつ,1948
male,正崇,まさたか,
male,敦,あつし,1981
male,慎二郎,しんじろう,1983
male,雪弥,ゆきや,1986
male,亭鶴瓶,つるべ,1951
male,笑瓶,しょうへい,1956
male,亭銀瓶,ぎんぺい,1967
male,正弘,まさひろ,1954
male,洋之,ひろゆき,1971
male,貴嗣,たかつぐ,
male,肇,はじめ,1973
male,浩志,ひろし,1976
male,晃,あきら,1957
male,稔,みのる,1978
male,山中,やまなか,1946
male,幸長,ゆきなが,1955
male,峻,しゅん,1983
male,允,まこと,1976
male,雅彦,まさひこ,1961
male,裕二,ゆうじ,1985
